1.00000000000000000000000000000000000000000000000000000000000000000000000,0.240118641266979994920522126411236847626212030329175072809588153582156964,0.240118641266979994920522126411236847626212030329175072809588153582156964,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.243332229097612528535611367726622063865863938729709412740730085798929335,0.236893894223178484820295477939040646364616065798991639225259520916642683,0.236893894223178484820295477939040646364616065798991639225259520916642683,0.240118641266979994920522126411236847626212030329175072809588153582156964,0.240118641266979994920522126411236847626212030329175072809588153582156964,0.236893894223178484820295477939040646364616065798991639225259520916642683,0.236893894223178484820295477939040646364616065798991639225259520916642683,0.240118641266979994920522126411236847626212030329175072809588153582156964,0.240118641266979994920522126411236847626212030329175072809588153582156964,-0.139832010476338450623690343620046644706880421027387107912047129775494620,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.236893894223178484820295477939040646364616065798991639225259520916642683,0.240118641266979994920522126411236847626212030329175072809588153582156964,0.236893894223178484820295477939040646364616065798991639225259520916642683,0.240118641266979994920522126411236847626212030329175072809588153582156964,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.139832010476338450623690343620046644706880421027387107912047129775494620,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.243332229097612528535611367726622063865863938729709412740730085798929335,-0.522976139243990214379453139303552215468891758140199160188626962178850186,-0.139832010476338450623690343620046644706880421027387107912047129775494620,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.139832010476338450623690343620046644706880421027387107912047129775494620,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.240107482053811018435384719254425862604267974199525979156401453133415054,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.136617924132703611026067687570801242193647838967722640386459146017405144,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.144645043606374689873881624929886421859727018230804789786306982279536509,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.240107482053811018435384719254425862604267974199525979156401453133415054,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.240107482053811018435384719254425862604267974199525979156401453133415054,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.240107482053811018435384719254425862604267974199525979156401453133415054,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.144645043606374689873881624929886421859727018230804789786306982279536509,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.136617924132703611026067687570801242193647838967722640386459146017405144,0.240107482053811018435384719254425862604267974199525979156401453133415054,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.240107482053811018435384719254425862604267974199525979156401453133415054,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.144645043606374689873881624929886421859727018230804789786306982279536509,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.136617924132703611026067687570801242193647838967722640386459146017405144,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.240107482053811018435384719254425862604267974199525979156401453133415054,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.136617924132703611026067687570801242193647838967722640386459146017405144,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.144645043606374689873881624929886421859727018230804789786306982279536509,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.240107482053811018435384719254425862604267974199525979156401453133415054,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.243332229097612528535611367726622063865863938729709412740730085798929335,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.236886106441110911558454280048655254324963333009850547280618311543346486,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.139832010476338450623690343620046644706880421027387107912047129775494620,-0.139832010476338450623690343620046644706880421027387107912047129775494620,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.522976139243990214379453139303552215468891758140199160188626962178850186,-0.144645043606374689873881624929886421859727018230804789786306982279536509,-0.522976139243990214379453139303552215468891758140199160188626962178850186,-0.144645043606374689873881624929886421859727018230804789786306982279536509,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.240107482053811018435384719254425862604267974199525979156401453133415054,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.136617924132703611026067687570801242193647838967722640386459146017405144,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.240107482053811018435384719254425862604267974199525979156401453133415054,-0.144645043606374689873881624929886421859727018230804789786306982279536509,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.243332229097612528535611367726622063865863938729709412740730085798929335,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.236886106441110911558454280048655254324963333009850547280618311543346486,-0.522976139243990214379453139303552215468891758140199160188626962178850186,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.139832010476338450623690343620046644706880421027387107912047129775494620,-0.139832010476338450623690343620046644706880421027387107912047129775494620,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.240107482053811018435384719254425862604267974199525979156401453133415054,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.136617924132703611026067687570801242193647838967722640386459146017405144,-0.144645043606374689873881624929886421859727018230804789786306982279536509,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.240107482053811018435384719254425862604267974199525979156401453133415054,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.522976139243990214379453139303552215468891758140199160188626962178850186,-0.144645043606374689873881624929886421859727018230804789786306982279536509,-0.144645043606374689873881624929886421859727018230804789786306982279536509,-0.144645043606374689873881624929886421859727018230804789786306982279536509,-0.144645043606374689873881624929886421859727018230804789786306982279536509,-0.522976139243990214379453139303552215468891758140199160188626962178850186,-0.144645043606374689873881624929886421859727018230804789786306982279536509,-0.144645043606374689873881624929886421859727018230804789786306982279536509,-0.144645043606374689873881624929886421859727018230804789786306982279536509,-0.144645043606374689873881624929886421859727018230804789786306982279536509,0.240107482053811018435384719254425862604267974199525979156401453133415054,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.236886106441110911558454280048655254324963333009850547280618311543346486,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.236886106441110911558454280048655254324963333009850547280618311543346486,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.240107482053811018435384719254425862604267974199525979156401453133415054,-0.136617924132703611026067687570801242193647838967722640386459146017405144,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141445570834599739154467541776053814213423992900978201230968786408263604,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.141445570834599739154467541776053814213423992900978201230968786408263604,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141445570834599739154467541776053814213423992900978201230968786408263604,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.236886106441110911558454280048655254324963333009850547280618311543346486,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.240107482053811018435384719254425862604267974199525979156401453133415054,-0.136617924132703611026067687570801242193647838967722640386459146017405144,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.240107482053811018435384719254425862604267974199525979156401453133415054,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.144645043606374689873881624929886421859727018230804789786306982279536509,-0.144645043606374689873881624929886421859727018230804789786306982279536509,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.236886106441110911558454280048655254324963333009850547280618311543346486,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.240107482053811018435384719254425862604267974199525979156401453133415054,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.136617924132703611026067687570801242193647838967722640386459146017405144,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.240107482053811018435384719254425862604267974199525979156401453133415054,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.240107482053811018435384719254425862604267974199525979156401453133415054,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.136617924132703611026067687570801242193647838967722640386459146017405144,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.240107482053811018435384719254425862604267974199525979156401453133415054,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141445570834599739154467541776053814213423992900978201230968786408263604,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.141445570834599739154467541776053814213423992900978201230968786408263604,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141445570834599739154467541776053814213423992900978201230968786408263604,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141445570834599739154467541776053814213423992900978201230968786408263604,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.141445570834599739154467541776053814213423992900978201230968786408263604,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141445570834599739154467541776053814213423992900978201230968786408263604,0.240107482053811018435384719254425862604267974199525979156401453133415054,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.236886106441110911558454280048655254324963333009850547280618311543346486,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.136617924132703611026067687570801242193647838967722640386459146017405144,0.240107482053811018435384719254425862604267974199525979156401453133415054,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.236886106441110911558454280048655254324963333009850547280618311543346486,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.236886106441110911558454280048655254324963333009850547280618311543346486,0.240107482053811018435384719254425862604267974199525979156401453133415054,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.240107482053811018435384719254425862604267974199525979156401453133415054,-0.136617924132703611026067687570801242193647838967722640386459146017405144,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.141444989196504612947117234325010539284201406899543823121701668355967191,-0.144645043606374689873881624929886421859727018230804789786306982279536509,-0.144645043606374689873881624929886421859727018230804789786306982279536509,-0.144645043606374689873881624929886421859727018230804789786306982279536509,-0.144645043606374689873881624929886421859727018230804789786306982279536509,-0.144645043606374689873881624929886421859727018230804789786306982279536509,-0.144645043606374689873881624929886421859727018230804789786306982279536509,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.522996250050289429782992054966715353279624780784483628564824345349918574,0.236885108682730575296485818622047799094163188886341298625587501067924462,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.522996250050289429782992054966715353279624780784483628564824345349918574,0.236885108682730575296485818622047799094163188886341298625587501067924462,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.139832010476338450623690343620046644706880421027387107912047129775494620,-0.139832010476338450623690343620046644706880421027387107912047129775494620,-0.139832010476338450623690343620046644706880421027387107912047129775494620,-0.139832010476338450623690343620046644706880421027387107912047129775494620,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.139832010476338450623690343620046644706880421027387107912047129775494620,-0.139832010476338450623690343620046644706880421027387107912047129775494620,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.141444989196504612947117234325010539284201406899543823121701668355967191,0.241713171504911913479503826802864551415516900941671730015860833881908533,0.241713171504911913479503826802864551415516900941671730015860833881908533,-0.139832010476338450623690343620046644706880421027387107912047129775494620,-0.139832010476338450623690343620046644706880421027387107912047129775494620,-0.141445570834599739154467541776053814213423992900978201230968786408263604,-0.522996250050289429782992054966715353279624780784483628564824345349918574,-0.522996250050289429782992054966715353279624780784483628564824345349918574,-0.522996250050289429782992054966715353279624780784483628564824345349918574,-0.522996250050289429782992054966715353279624780784483628564824345349918574,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.141445570834599739154467541776053814213423992900978201230968786408263604,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.522996250050289429782992054966715353279624780784483628564824345349918574,-0.141445570834599739154467541776053814213423992900978201230968786408263604,-0.143056757520139960723916992092242845968476385557570541496375762441008900,-0.522996250050289429782992054966715353279624780784483628564824345349918574,-0.208559729393702350138452050092111318584999468743069504804431980142779637,-0.639220174228395699511750159837347271736736376458145631900346974623250734,-0.208559729393702350138452050092111318584999468743069504804431980142779637,-0.210379681012800594683118634217887577670108904300864410659830716536657038,-0.210379681012800594683118634217887577670108904300864410659830716536657038,-0.208559729393702350138452050092111318584999468743069504804431980142779637,-0.210379681012800594683118634217887577670108904300864410659830716536657038,-0.208559729393702350138452050092111318584999468743069504804431980142779637,-0.208559729393702350138452050092111318584999468743069504804431980142779637,-0.208559729393702350138452050092111318584999468743069504804431980142779637,0.220293412948078645317414031593860878976425953510754052547918605166052025,0.222107040004083944548463337686380886314136414020277790347400177948810443,0.220293412948078645317414031593860878976425953510754052547918605166052025,0.220293412948078645317414031593860878976425953510754052547918605166052025,0.220293412948078645317414031593860878976425953510754052547918605166052025,0.222113364567176889862080615719637138061535389068548958403317341559929426,0.222113364567176889862080615719637138061535389068548958403317341559929426,-0.183397682694314446675999727090083814509378589773210677591590243257056414,-0.183397682694314446675999727090083814509378589773210677591590243257056414,-0.183397682694314446675999727090083814509378589773210677591590243257056414,-0.183397682694314446675999727090083814509378589773210677591590243257056414,-0.183397682694314446675999727090083814509378589773210677591590243257056414,-0.183397682694314446675999727090083814509378589773210677591590243257056414,-0.181600660952104346127417324499849281289417318321353441519504885441337588,-0.181600660952104346127417324499849281289417318321353441519504885441337588,-0.181600660952104346127417324499849281289417318321353441519504885441337588,0.243332229097612528535611367726622063865863938729709412740730085798929335,0.243332229097612528535611367726622063865863938729709412740730085798929335,0.243332229097612528535611367726622063865863938729709412740730085798929335,-0.183397682694314446675999727090083814509378589773210677591590243257056414,-0.183397682694314446675999727090083814509378589773210677591590243257056414,-0.183397682694314446675999727090083814509378589773210677591590243257056414,-0.181600660952104346127417324499849281289417318321353441519504885441337588,-0.181600660952104346127417324499849281289417318321353441519504885441337588,-0.181600660952104346127417324499849281289417318321353441519504885441337588,-0.181600660952104346127417324499849281289417318321353441519504885441337588,0.243332229097612528535611367726622063865863938729709412740730085798929335,0.243332229097612528535611367726622063865863938729709412740730085798929335,0.243332229097612528535611367726622063865863938729709412740730085798929335,0.243332229097612528535611367726622063865863938729709412740730085798929335,0.243332229097612528535611367726622063865863938729709412740730085798929335,-0.208559729393702350138452050092111318584999468743069504804431980142779637,-0.208559729393702350138452050092111318584999468743069504804431980142779637,-0.208559729393702350138452050092111318584999468743069504804431980142779637,-0.210379681012800594683118634217887577670108904300864410659830716536657038,-0.208559729393702350138452050092111318584999468743069504804431980142779637,-0.208559729393702350138452050092111318584999468743069504804431980142779637,-0.208559729393702350138452050092111318584999468743069504804431980142779637,0.222113364567176889862080615719637138061535389068548958403317341559929426,0.222113364567176889862080615719637138061535389068548958403317341559929426,0.220293412948078645317414031593860878976425953510754052547918605166052025,0.222107040004083944548463337686380886314136414020277790347400177948810443,0.222113364567176889862080615719637138061535389068548958403317341559929426,0.222113364567176889862080615719637138061535389068548958403317341559929426,0.220293412948078645317414031593860878976425953510754052547918605166052025,0.220293412948078645317414031593860878976425953510754052547918605166052025,0.220293412948078645317414031593860878976425953510754052547918605166052025,0.222107040004083944548463337686380886314136414020277790347400177948810443,0.222107040004083944548463337686380886314136414020277790347400177948810443,-0.183397682694314446675999727090083814509378589773210677591590243257056414,-0.183397682694314446675999727090083814509378589773210677591590243257056414,-0.183397682694314446675999727090083814509378589773210677591590243257056414,-0.181600660952104346127417324499849281289417318321353441519504885441337588,-0.181600660952104346127417324499849281289417318321353441519504885441337588,0.243332229097612528535611367726622063865863938729709412740730085798929335,0.243332229097612528535611367726622063865863938729709412740730085798929335,0.243332229097612528535611367726622063865863938729709412740730085798929335,0.243332229097612528535611367726622063865863938729709412740730085798929335,0.243332229097612528535611367726622063865863938729709412740730085798929335,0.243332229097612528535611367726622063865863938729709412740730085798929335,0.243332229097612528535611367726622063865863938729709412740730085798929335,-0.181600660952104346127417324499849281289417318321353441519504885441337588,-0.181600660952104346127417324499849281289417318321353441519504885441337588,-0.181600660952104346127417324499849281289417318321353441519504885441337588,0.243332229097612528535611367726622063865863938729709412740730085798929335,0.243332229097612528535611367726622063865863938729709412740730085798929335,0.243332229097612528535611367726622063865863938729709412740730085798929335
